Job Title,Median Salary (USD),Automation Risk (%),Remote Work Ratio (%),Required_Skills,Skills_Count
automotive engineer,0.56072498357709,0.7183514075763852,-1.5938032172552197,Reading Comprehension + Active Listening + Writing + Speaking + Mathematics,5
acupuncturist,0.8053933234827632,0.5437694893208322,0.9018636828673144,Reading Comprehension + Active Listening + Writing + Speaking + Critical Thinking,5
"teacher, music",1.6180128960173168,-0.2874073724934547,-1.1822891842014005,No O*NET skills found,0
electrical engineer,-0.945596442538721,0.5622014448338682,0.7368437937735853,Reading Comprehension + Active Listening + Writing + Speaking + Mathematics,5
theatre manager,-1.3240476158432686,1.146807430068101,-0.0271499605452929,No O*NET skills found,0
sales promotion account executive,-1.6304367083362028,0.6974850428446455,0.7976042550298537,No O*NET skills found,0
multimedia programmer,-0.9875929408715076,-0.9926905004262472,0.5607765480878065,No O*NET skills found,0
theatre manager,0.053987404739553,-0.8678400847813396,-0.5550064677091269,No O*NET skills found,0
health promotion specialist,-0.2181270399679303,1.04386669739152,1.5443365146736552,Reading Comprehension + Active Listening + Writing + Speaking + Mathematics,5
mechanical engineer,1.4363410472169993,-0.4772912915522835,-0.9979364210715852,Reading Comprehension + Active Listening + Writing + Speaking + Mathematics,5
public relations officer,0.7139408889992014,0.3333669782757929,-0.3623681871352749,Reading Comprehension + Active Listening + Writing + Speaking + Critical Thinking,5
television production assistant,0.7560710638054108,1.5310963138776357,1.4021017985510265,No O*NET skills found,0
surgeon,-1.059419925450516,0.1010547842624274,-0.1269213997672341,No O*NET skills found,0
clinical psychologist,-0.7137377959992443,-0.2122884594591929,1.6800118628197551,Reading Comprehension + Active Listening + Writing + Speaking + Critical Thinking,5
"buyer, industrial",0.2205076064795232,-1.4367962964667678,1.0682644915350503,No O*NET skills found,0
geochemist,1.0397046427085077,-1.3140325172950342,-1.3949507985983405,Reading Comprehension + Active Listening + Writing + Speaking + Mathematics,5
"designer, jewellery",0.6396580351226044,-0.0258822678556542,0.5711334448928522,No O*NET skills found,0
psychiatrist,-0.8040490402412209,0.3677964800831628,0.2352247585158671,Reading Comprehension + Active Listening + Writing + Speaking + Science,5
"surveyor, land/geomatics",-1.433538818612068,-1.600597259610922,-0.5277333061225062,No O*NET skills found,0
health and safety inspector,-0.2915110648612778,1.2351417074324649,-0.264668127274343,Reading Comprehension + Active Listening + Writing + Speaking + Critical Thinking,5
hydrogeologist,1.3499229849629295,-1.64267776181993,1.5681573773252608,Reading Comprehension + Active Listening + Writing + Speaking + Mathematics,5
professor emeritus,0.214135307111693,0.0095905521883029,0.5096825238495805,No O*NET skills found,0
systems developer,-1.421562859598585,0.0610609185265933,-1.2237167714215833,No O*NET skills found,0
"civil engineer, contracting",1.215579000976711,0.3490167518245973,0.1948328609761885,No O*NET skills found,0
psychotherapist,-0.3205522787122495,0.8171188673066185,-0.5384354328210534,No O*NET skills found,0
economist,-1.6107999249915117,1.3506022589480893,1.5339796178686094,Reading Comprehension + Active Listening + Writing + Speaking + Mathematics,5
social worker,-1.205396087432699,1.2674845727666606,1.1849521955385662,No O*NET skills found,0
materials engineer,0.504488453612489,0.1615672419844715,-1.5886247688526969,Reading Comprehension + Active Listening + Writing + Speaking + Mathematics,5
economist,0.1643934195482066,1.1422863843762243,0.595989997224962,Reading Comprehension + Active Listening + Writing + Speaking + Mathematics,5
ecologist,-0.5088486685737247,0.8449406869489376,-0.0299117996933051,Reading Comprehension + Active Listening + Writing + Speaking + Science,5
"surveyor, mining",0.6383715443664303,0.1699137878771674,-0.860189693564476,No O*NET skills found,0
"engineer, maintenance (it)",1.441164152498278,1.11620342846155,-0.3723798540468194,No O*NET skills found,0
"producer, television/film/video",-0.3756647638959872,1.366252032496894,-1.5102575830278504,Reading Comprehension + Active Listening + Speaking + Critical Thinking + Monitoring,5
building surveyor,-0.7930965780525054,0.7548675458569291,1.038919950587421,No O*NET skills found,0
radio broadcast assistant,-1.1138242159261451,-1.2914272888356495,1.1832260460710586,Reading Comprehension + Active Listening + Writing + Speaking + Critical Thinking,5
lexicographer,-0.9985035565120216,1.6242994096794048,0.5977161466924701,Reading Comprehension + Active Listening + Writing + Speaking + Mathematics,5
"research officer, political party",-0.8911288010387307,-1.4420128876497027,-1.712562300619745,No O*NET skills found,0
educational psychologist,-1.3841895330390015,1.15411065772421,0.0543242943210672,No O*NET skills found,0
comptroller,-0.3730862609640848,-1.674325081663068,-1.0742322275354226,No O*NET skills found,0
"lecturer, higher education",1.3789601303994927,1.270266754730893,0.6916186777248853,No O*NET skills found,0
probation officer,1.1633821159187223,0.0064605974785421,-1.5437448826974984,No O*NET skills found,0
science writer,0.6879666784101814,0.9263195094027216,0.4630764882268746,No O*NET skills found,0
"sound technician, broadcasting/film/video",0.5154725913133849,-1.4458383878505214,-0.1500518026318362,Reading Comprehension + Active Listening + Speaking + Critical Thinking + Monitoring,5
exercise physiologist,-1.51175088900419,0.5162954424240418,-0.7031100920212816,Reading Comprehension + Active Listening + Writing + Speaking + Critical Thinking,5
charity fundraiser,-0.0210361911604205,-0.7906345352739037,-0.9727346388459736,No O*NET skills found,0
volunteer coordinator,-0.7558409449097397,-1.530347165014066,1.021313226018843,No O*NET skills found,0
sport and exercise psychologist,-1.61241741031992,-1.7390108123314605,-0.347868531608211,Reading Comprehension + Active Listening + Speaking + Critical Thinking + Active Learning,5
careers information officer,-1.3223414972009606,0.9746599210312512,-0.9627229719344296,No O*NET skills found,0
illustrator,0.5559916740138274,-1.323422381424317,0.6491554008241973,No O*NET skills found,0
animal nutritionist,1.291188157950479,-0.961738726074167,0.4630764882268746,No O*NET skills found,0
medical illustrator,-1.154633318453708,0.9753554665223092,0.1558218830105161,No O*NET skills found,0
marine scientist,-0.8129527651742269,-0.7349908959892653,0.1402865378029473,Reading Comprehension + Active Listening + Writing + Speaking + Mathematics,5
futures trader,-0.7102122243132486,1.227490707030827,-1.3714751658402369,No O*NET skills found,0
"teacher, english as a foreign language",-0.6178147552827977,-1.710841219943612,1.228451162119759,Reading Comprehension + Active Listening + Writing + Speaking + Critical Thinking,5
occupational therapist,-0.4935302165226284,-0.6456133003883148,-1.7032410934952036,Reading Comprehension + Active Listening + Writing + Speaking + Critical Thinking,5
chief marketing officer,-1.4010179480377103,0.6668810412380944,-0.0368163975633355,No O*NET skills found,0
geophysical data processor,1.4349967268560184,-1.4896577537871742,-1.375617924562255,No O*NET skills found,0
"nurse, learning disability",-0.7993375257551469,1.3499067134570315,0.9398389711524826,No O*NET skills found,0
"psychologist, occupational",0.8743294090235013,-1.037205411853958,-1.0580064225408508,No O*NET skills found,0
dentist,0.7283241869384004,-1.2434346499526492,-1.500245916116306,No O*NET skills found,0
garment/textile technologist,-0.2371863990676436,-0.1441250013355108,1.6755238742042355,Operation and Control,1
editorial assistant,-0.5369091039512186,-1.631896806708531,1.0948471933346675,Reading Comprehension + Active Listening + Writing + Speaking + Critical Thinking,5
"psychologist, forensic",-0.7168373465764641,-0.7770713981982732,0.1765356766206078,No O*NET skills found,0
animal nutritionist,0.8800382662417169,-1.6127693057044368,-1.4961031573942878,No O*NET skills found,0
information officer,-0.7612961074294821,-0.1726423664688881,-0.8995459014236501,No O*NET skills found,0
chiropractor,-1.4837139923100595,-1.5852952588076463,-0.8242857846403173,Reading Comprehension + Active Listening + Writing + Speaking + Science,5
"journalist, magazine",-0.0689548478668397,0.3201516139456912,-1.3279761992590444,No O*NET skills found,0
armed forces operational officer,-1.6682944668114268,-0.6129226623085896,-0.5508637089871083,No O*NET skills found,0
advertising copywriter,0.7783932912607423,-0.0067547668515595,-1.178836885266385,No O*NET skills found,0
it sales professional,1.203546665363567,-1.4023667946593976,-0.4324498555160848,No O*NET skills found,0
corporate investment banker,-0.9900511349773304,-0.20985405024049,-1.199895908769978,No O*NET skills found,0
transport planner,-1.3678310199044752,0.187997970644675,-1.2827510832103444,Reading Comprehension + Active Listening + Writing + Speaking + Mathematics,5
optometrist,-0.0236722330961005,0.6035864015518185,1.321663233365171,Reading Comprehension + Active Listening + Writing + Speaking + Mathematics,5
financial planner,1.2514897325564376,1.4841469932312217,-0.0005672587456753,Reading Comprehension + Active Listening + Writing + Speaking + Mathematics,5
"conservator, museum/gallery",-1.1214867838635287,1.719936914699877,0.9508863277445312,No O*NET skills found,0
"nurse, learning disability",-0.4485707500963358,-1.395063567003289,-1.6911580472226502,No O*NET skills found,0
public affairs consultant,-0.4787557695981552,-1.069200504442625,1.3907092120654765,No O*NET skills found,0
"education officer, community",-1.6848749991322458,-1.0483341397108854,-1.0179597548946735,No O*NET skills found,0
legal secretary,-1.3853112530116314,-0.2616721893243094,-0.4100099124384856,Reading Comprehension + Active Listening + Writing + Speaking + Critical Thinking,5
purchasing manager,-0.6941989452013861,1.3787718513359375,-0.5322212947380259,Reading Comprehension + Active Listening + Writing + Speaking + Mathematics,5
"secretary, company",1.2485450723277702,-0.7558572607210047,-0.6993125631927649,No O*NET skills found,0
commercial/residential surveyor,0.1399102828399023,-0.3663517857285356,1.5774785844498018,No O*NET skills found,0
chartered legal executive (england and wales),1.4211600494527048,-1.3630684744146218,0.9985280530477424,Reading Comprehension + Active Listening + Writing + Speaking + Critical Thinking,5
technical brewer,-1.5258682870016906,-1.6694562632256622,-0.5066742826189132,No O*NET skills found,0
medical physicist,-0.191666363256065,-0.4404273805262104,-1.1301594702826696,No O*NET skills found,0
"psychologist, educational",-0.4200383786474559,0.9854408761426496,0.4789570633279448,No O*NET skills found,0
charity officer,-1.53669898735918,-1.457314888452978,-0.2712274952508722,No O*NET skills found,0
research scientist (maths),0.8248714386655226,-1.6266802155255964,-0.159027779862876,No O*NET skills found,0
tax inspector,-1.678233312610367,-1.575905394678364,0.2618074603154848,No O*NET skills found,0
sales executive,1.5732481322805745,-1.3665462018699115,0.1506434346079933,No O*NET skills found,0
minerals surveyor,0.912981089510442,-1.569993258004371,-0.5153050299564513,No O*NET skills found,0
database administrator,0.8080139635638963,1.2365327984145804,-0.5588039965376436,Reading Comprehension + Active Listening + Writing + Speaking + Mathematics,5
"surveyor, quantity",0.9560106745019588,-0.3020138278056724,1.0137181683618093,No O*NET skills found,0
management consultant,-0.6168906440100098,1.392334988411568,0.4154347629236639,No O*NET skills found,0
solicitor,0.7311842822675774,-1.2643010146843885,-0.701383942553774,No O*NET skills found,0
primary school teacher,0.91526027338229,-0.3308789656845785,-1.3801059131777749,No O*NET skills found,0
ecologist,-1.0575557198483347,-0.8845331765667311,1.5971566883793886,Reading Comprehension + Active Listening + Writing + Speaking + Science,5
patent examiner,0.4766270799399825,-0.4105189244107173,-1.4709013751686764,No O*NET skills found,0
press photographer,-0.7083084969710988,1.6587289114867747,-0.9168073960987264,Reading Comprehension + Active Listening + Speaking + Critical Thinking + Active Learning,5
television floor manager,0.143957773974303,-0.6452655276427858,0.2628431499959894,No O*NET skills found,0
commercial horticulturist,0.2236873629407963,-1.6625008083150823,-0.2953935877959788,No O*NET skills found,0
mechanical engineer,-0.4190913098933627,0.6084552199892244,-1.01036469723764,Reading Comprehension + Active Listening + Writing + Speaking + Mathematics,5
visual merchandiser,1.4045812607380608,-0.059268451426437,-0.8905699241926105,No O*NET skills found,0
"administrator, civil service",0.2702381606028717,-0.601793934451662,-1.4553660299611078,No O*NET skills found,0
building services engineer,0.4685175676197222,1.3857273062465174,-1.0055314787286187,No O*NET skills found,0
location manager,0.6704568039980491,1.3231282120512993,-1.5309713766379418,Reading Comprehension + Active Listening + Writing + Speaking + Mathematics,5
museum education officer,0.33548390367407,-0.3986946510627318,-1.052827974138328,No O*NET skills found,0
osteopath,0.5440058345653527,-1.4510549790334564,0.5814903416978984,No O*NET skills found,0
